Format,LMUTelemetry v2
Version,1
Player,Dean Davids
TrackName,Algarve International Circuit
CarName,The Bend Team WRT 2025 #31:LM
SessionUTC,2025-11-19T13:38:15Z
LapTime [s],0.000
TrackLen [m],0.00
GameVersion,1.0
Event,Practice

LapDistance [m],LapTime [s],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Y [m],Z [m]
89.783,0.000,0,28.23,1822.92,0.00,0.00,75.32,1,-172.19,-8.98,148.64
89.783,0.000,0,28.23,1822.92,0.00,0.00,75.32,1,-172.19,-8.98,148.64
89.783,0.000,0,28.21,1822.17,0.00,0.00,75.41,1,-172.33,-8.98,148.72
89.783,0.000,0,28.21,1822.17,0.00,0.00,75.41,1,-172.33,-8.98,148.72
89.783,0.000,0,28.19,1820.82,0.00,0.00,75.44,1,-172.46,-8.99,148.81
89.783,0.000,0,28.17,1819.36,0.00,0.00,75.41,1,-172.59,-8.99,148.90
89.783,0.000,0,28.17,1819.36,0.00,0.00,75.41,1,-172.59,-8.99,148.90
91.003,0.000,0,28.15,1818.06,0.00,0.00,75.42,1,-172.71,-8.99,148.99
91.003,0.000,0,28.13,1816.45,0.00,0.00,75.38,1,-172.84,-8.99,149.08
91.003,0.000,0,28.13,1816.45,0.00,0.00,75.38,1,-172.84,-8.99,149.08
91.003,0.000,0,28.11,1815.09,0.00,0.00,75.34,1,-172.97,-8.99,149.17
91.003,0.000,0,28.11,1815.09,0.00,0.00,75.34,1,-172.97,-8.99,149.17
91.003,0.000,0,28.09,1815.20,0.00,0.00,75.28,1,-173.09,-8.99,149.27
91.003,0.000,0,28.08,1814.44,0.00,0.00,75.22,1,-173.21,-9.00,149.37
91.003,0.000,0,28.08,1814.44,0.00,0.00,75.22,1,-173.21,-9.00,149.37
91.003,0.000,0,28.06,1812.94,0.00,0.00,75.17,1,-173.33,-9.00,149.46
91.003,0.000,0,28.06,1812.94,0.00,0.00,75.17,1,-173.33,-9.00,149.46
91.003,0.000,0,28.04,1811.05,0.00,0.00,75.06,1,-173.45,-9.00,149.56
91.003,0.000,0,28.02,1810.50,0.50,0.00,74.88,1,-173.57,-9.00,149.67
91.003,0.000,0,28.02,1810.50,0.50,0.00,74.88,1,-173.57,-9.00,149.67
91.003,0.000,0,28.02,1814.66,2.69,0.00,74.67,1,-173.69,-9.00,149.77
91.003,0.000,0,28.02,1814.66,2.69,0.00,74.67,1,-173.69,-9.00,149.77
91.003,0.000,0,28.05,1819.44,4.79,0.00,74.38,1,-173.80,-9.00,149.87
92.299,0.000,0,28.09,1824.93,6.68,0.00,74.01,1,-173.92,-9.00,149.98
92.299,0.000,0,28.09,1824.93,6.68,0.00,74.01,1,-173.92,-9.00,149.98
92.299,0.000,0,28.16,1830.60,8.38,0.00,73.56,1,-174.03,-9.01,150.09
92.299,0.000,0,28.24,1837.94,9.71,0.00,72.99,1,-174.14,-9.01,150.20
92.299,0.000,0,28.24,1837.94,9.71,0.00,72.99,1,-174.14,-9.01,150.20
92.299,0.000,0,28.34,1845.13,10.76,0.00,72.30,1,-174.25,-9.01,150.31
92.299,0.000,0,28.34,1845.13,10.76,0.00,72.30,1,-174.25,-9.01,150.31
92.299,0.000,0,28.44,1853.67,11.63,0.00,71.43,1,-174.36,-9.01,150.42
92.299,0.000,0,28.55,1861.39,12.44,0.00,70.42,1,-174.47,-9.01,150.54
92.299,0.000,0,28.55,1861.39,12.44,0.00,70.42,1,-174.47,-9.01,150.54
92.299,0.000,0,28.67,1870.63,13.22,0.00,69.28,1,-174.58,-9.01,150.65
92.299,0.000,0,28.80,1880.14,13.86,0.00,68.11,1,-174.69,-9.01,150.77
92.299,0.000,0,28.80,1880.14,13.86,0.00,68.11,1,-174.69,-9.01,150.77
92.299,0.000,0,28.93,1888.54,14.30,0.00,66.81,1,-174.79,-9.01,150.89
92.299,0.000,0,28.93,1888.54,14.30,0.00,66.81,1,-174.79,-9.01,150.89
92.299,0.000,0,29.06,1897.38,14.67,0.00,65.48,1,-174.90,-9.02,151.01
93.721,0.000,0,29.19,1906.07,14.94,0.00,64.11,1,-175.00,-9.02,151.14
93.721,0.000,0,29.19,1906.07,14.94,0.00,64.11,1,-175.00,-9.02,151.14
93.721,0.000,0,29.33,1914.43,15.10,0.00,62.73,1,-175.11,-9.02,151.26
93.721,0.000,0,29.33,1914.43,15.10,0.00,62.73,1,-175.11,-9.02,151.26
93.721,0.000,0,29.47,1922.66,15.22,0.00,61.41,1,-175.21,-9.02,151.39
93.721,0.000,0,29.61,1931.92,15.28,0.00,60.20,1,-175.31,-9.02,151.52
93.721,0.000,0,29.61,1931.92,15.28,0.00,60.20,1,-175.31,-9.02,151.52
93.721,0.000,0,29.74,1941.55,15.36,0.00,59.10,1,-175.41,-9.02,151.65
93.721,0.000,0,29.88,1950.81,15.42,0.00,58.09,1,-175.51,-9.02,151.78
93.721,0.000,0,29.88,1950.81,15.42,0.00,58.09,1,-175.51,-9.02,151.78
93.721,0.000,0,30.01,1960.84,15.50,0.00,57.19,1,-175.61,-9.02,151.91
93.721,0.000,0,30.01,1960.84,15.50,0.00,57.19,1,-175.61,-9.02,151.91
93.721,0.000,0,30.15,1970.75,15.58,0.00,56.31,1,-175.71,-9.02,152.05
93.721,0.000,0,30.28,1979.79,15.62,0.00,55.41,1,-175.81,-9.02,152.18
